name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id
,56,160412873,,,0,,,0,-92.6145469,41.2870681,,
,57,160412877,,,0,,,0,-92.6173849,41.2870575,,
,58,160412911,,,0,,,0,-92.6765546,41.2809417,,
,60,160413022,,,0,,,0,-92.6184475,41.2915768,,
,61,160413032,,,0,,,0,-92.6183279,41.2920448,,
,62,160413594,,,0,,,0,-92.6458976,41.324025,,
,63,160413646,,,0,,,0,-92.6460184,41.326779,,
,64,160413692,,,0,,,0,-92.603108,41.310663,,
,65,160413695,,,0,,,0,-92.60326,41.311029,,
,66,160413811,,,0,,,0,-92.66,41.2820922,,
,67,160413814,,,0,,,0,-92.658472,41.2815767,,
,68,160413823,,,0,,,0,-92.6560219,41.2826833,,
,69,160413892,,,0,,,0,-92.649507,41.330878,,
,70,160413898,,,0,,,0,-92.6505031,41.3330386,,
,71,160413961,,,0,,,0,-92.6478843,41.3077498,,
,72,160413964,,,0,,,0,-92.6478916,41.3086951,,
,73,160414114,,,0,,,0,-92.6318709,41.3034072,,
,74,160414117,,,0,,,0,-92.6318511,41.3037237,,
,75,160414130,,,0,,,0,-92.6317668,41.3052215,,
,76,160414149,,,0,,,0,-92.6329239,41.3057706,,
,77,160414167,,,0,,,0,-92.634271,41.3065739,,
,78,160414172,,,0,,,0,-92.6345338,41.3034116,,
,79,160414183,,,0,,,0,-92.5404281,41.2894387,,
,80,160414196,,,0,,,0,-92.5401385,41.2904673,,
,81,160414228,,,0,,,0,-92.5419744,41.2900945,,
,82,160414240,,,0,,,0,-92.5417454,41.2912182,,
,83,160414245,,,0,,,0,-92.5418307,41.2901545,,
,84,160414255,,,0,,,0,-92.5434478,41.2888957,,
,85,160414328,,,0,,,0,-92.6528521,41.2819109,,
,86,160414336,,,0,,,0,-92.6551196,41.2827589,,
,87,160414348,,,0,,,0,-92.6533211,41.2852677,,
,88,160414611,,,0,,,0,-92.6185181,41.2961962,,
,89,160414697,,,0,,,0,-92.6575374,41.2838044,,
,90,160414707,,,0,,,0,-92.6599974,41.2841206,,
,91,160414896,,,0,,,0,-92.6545026,41.3034045,,
,92,160414900,,,0,,,0,-92.6556918,41.3033988,,
,93,160415058,,,0,,,0,-92.5405091,41.2866745,,
,94,160415080,,,0,,,0,-92.543035,41.2863841,,
,95,160415099,,,0,,,0,-92.5405904,41.2847927,,
,96,160415104,,,0,,,0,-92.5412199,41.2866655,,
,98,160415114,,,0,,,0,-92.538483,41.2851766,,
,99,160415116,,,0,,,0,-92.5381373,41.2854018,,
,100,160415117,,,0,,,0,-92.5378497,41.2857242,,
,101,160415131,,,0,,,0,-92.679669,41.338505,,
,102,160415134,,,0,,,0,-92.678034,41.338518,,
,103,160415143,,,0,,,0,-92.67966,41.341109,,
,104,160415146,,,0,,,0,-92.678085,41.341109,,
,105,160415176,,,0,,,0,-92.617194,41.316196,,
,106,160415179,,,0,,,0,-92.616586,41.316286,,
,107,160415272,,,0,,,0,-92.6034374,41.2867264,,
,108,160415274,,,0,,,0,-92.6032094,41.2867514,,
,109,160415277,,,0,,,0,-92.6031594,41.2869014,,
,110,160415284,,,0,,,0,-92.6031094,41.2866274,,
,111,160415421,,,0,,,0,-92.658596,41.335498,,
,112,160415424,,,0,,,0,-92.65861,41.336424,,
,113,160415427,,,0,,,0,-92.658613,41.336638,,
,114,160415438,,,0,,,0,-92.657828,41.336567,,
,115,160415476,,,0,,,0,-92.6600049,41.2852765,,
,116,160415493,,,0,,,0,-92.612748,41.310261,,
,117,160415506,,,0,,,0,-92.613261,41.310011,,
,118,160415558,,,0,,,0,-92.6033971,41.2894416,,
,119,160415566,,,0,,,0,-92.6025431,41.2891386,,
,121,160416202,,,0,,,0,-92.6410561,41.3255351,,
,122,160416205,,,0,,,0,-92.6424113,41.3255194,,
,123,160416230,,,0,,,0,-92.593558,41.329143,,
,124,160416232,,,0,,,0,-92.5930599,41.3289225,,
,125,160416306,,,0,,,0,-92.6185219,41.2866438,,
,126,160416310,,,0,,,0,-92.6189842,41.2866433,,
,127,160416315,,,0,,,0,-92.6187984,41.2879205,,
,128,160416317,,,0,,,0,-92.6185838,41.2891967,,
,129,160416319,,,0,,,0,-92.618628,41.2905411,,
,130,160416327,,,0,,,0,-92.6186222,41.2912213,,
,131,160416780,,,0,,,0,-92.683903,41.285166,,
,132,160416782,,,0,,,0,-92.683904,41.285288,,
,133,160417033,,,0,,,0,-92.5348462,41.2957674,,
,134,160417237,,,0,,,0,-92.5434499,41.287932,,
,135,160417281,,,0,,,0,-92.5434014,41.2881315,,
,136,160417589,,,0,,,0,-92.649848,41.3018015,,
,137,160417592,,,0,,,0,-92.6506316,41.301808,,
,138,160417774,,,0,,,0,-92.632305,41.2562869,,
,139,160417777,,,0,,,0,-92.63179,41.2559723,,
,140,160417935,,,0,,,0,-92.6574383,41.2840105,,
,141,160418051,,,0,,,0,-92.621801,41.2962102,,
,143,160418303,,,0,,,0,-92.6795411,41.2635716,,
,144,160418307,,,0,,,0,-92.6798608,41.2690262,,
,145,160418531,,,0,,,0,-92.6224256,41.3108328,,
,146,160418533,,,0,,,0,-92.6318689,41.3010246,,
,147,160418535,,,0,,,0,-92.6305102,41.3010313,,
,148,160418543,,,0,,,0,-92.6439101,41.300764,,
,149,160418545,,,0,,,0,-92.6451228,41.3007588,,
,150,160418547,,,0,,,0,-92.6366785,41.3009406,,
,151,160418549,,,0,,,0,-92.6356768,41.3010084,,
,152,160418581,,,0,,,0,-92.6203419,41.2889381,,
,153,160418584,,,0,,,0,-92.6216395,41.2889549,,
,154,160418592,,,0,,,0,-92.6270005,41.2871512,,
,155,160418601,,,0,,,0,-92.6306975,41.288976,,
,156,160418603,,,0,,,0,-92.6319138,41.2889696,,
,157,160418605,,,0,,,0,-92.6338676,41.2889768,,
,158,160418608,,,0,,,0,-92.6350963,41.2889675,,
,159,160418610,,,0,,,0,-92.636791,41.2889582,,
,160,160418688,,,0,,,0,-92.5348585,41.2929397,,
,161,160418694,,,0,,,0,-92.555212,41.292948,,
,162,160418700,,,0,,,0,-92.549105,41.293063,,
,163,160418804,traffic_signals,,1,,,0,-92.6451081,41.2953139,,
,164,160418806,traffic_signals,,1,,,0,-92.6451258,41.2962328,,
,165,160418808,,,0,,,0,-92.6451225,41.2971209,,
,166,160418810,,,0,,,0,-92.6451161,41.2984877,,
